title,doctor_url,specialization,kraj,okres
"Kardiologická ambulancia, MUDr. Sandra Hanáčková Prášeková, Rimavská Sobota, (Kardioamb, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/kardiologicka-ambulancia-mudr.-sandra-hanackova-prasekova-rimavska-sobota-kardioamb.html?page_id=122072, Kardiológia,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Rimavská Sobota, (Kardioamb, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-rimavska-sobota-kardioamb.html?page_id=122071, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Neurologická ambulancia, MUDr. Pavol Kalo, Rimavská Sobota, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/neurologicka-ambulancia-mudr.-pavol-kalo-rimavska-sobota-svet-zdravia-a.s..html?page_id=120736, Neurológia,Banskobystricky,Rimavska Sobota
"MUDr. Eva Brunovská, Jesenské, (DOMADENT s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/mudr.-eva-brunovska-jesenske-domadent.html?page_id=120258, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Jednodňová zdravotná starostlivosť, chirurgia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/jednodnova-zdravotna-starostlivost-chirurgia-hnusta-gemerclinic-n.o..html?page_id=105091, Chirurgia,Banskobystricky,Rimavska Sobota
"SVaLZ, rádiológia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-radiologia-hnusta-gemerclinic-n.o..html?page_id=105093, Rádiológia,Banskobystricky,Rimavska Sobota
"SVaLZ, ultrazvuk v gynekológii a pôrodníctve, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-ultrazvuk-v-gynekologii-a-porodnictve-hnusta-gemerclinic-n.o..html?page_id=105092, Ultrazvuk v gynekológii a pôrodníctve,Banskobystricky,Rimavska Sobota
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-hnusta-gemerclinic-n.o..html?page_id=105095," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Rimavska Sobota
"SVaLZ, centrálna sterilizácia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-centralna-sterilizacia-hnusta-gemerclinic-n.o..html?page_id=105094, Centrálna sterilizácia,Banskobystricky,Rimavska Sobota
"Jednodňová zdravotná starostlivosť, ortopédia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/jednodnova-zdravotna-starostlivost-ortopedia-hnusta-gemerclinic-n.o..html?page_id=105090, Ortopédia,Banskobystricky,Rimavska Sobota
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-hnusta-gemerclinic-n.o..html?page_id=105089, Gynekológia a pôrodníctvo,Banskobystricky,Rimavska Sobota
"Kardiologická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/kardiologicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105087, Kardiológia,Banskobystricky,Rimavska Sobota
"Hematologická a transfúziologická ambulancia, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/hematologicka-a-transfuziologicka-ambulancia-hnusta-gemerclinic-n.o..html?page_id=105086, Hematológia a transfuziológia,Banskobystricky,Rimavska Sobota
