title,doctor_url,specialization,kraj,okres
"Poliklinika, Šaľa, (Duslo, a.s.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/poliklinika-sala-duslo-a.s.-3.html?page_id=92755, Všeobecné lekárstvo,Nitriansky,Šaľa
"Poliklinika, Šaľa, (Duslo, a.s.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/poliklinika-sala-duslo-a.s.-4.html?page_id=92754, Zubné lekárstvo,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Močenok, (STOMMED s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-mocenok-stommed.html?page_id=92107, Zubné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Šaľa, (SANABO, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-sala-sanabo.html?page_id=89667, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"SVaLZ, osteodenzitometria, Šaľa, (REVITA - MediCentrum, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/svalz-osteodenzitometria-sala-revita-medicentrum.html?page_id=89666, Osteodenzitometria,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Šaľa, (MUDr. Zuzana Gombíková)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-mudr.-zuzana-gombikova.html?page_id=89596, Zubné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, MUDr Kissová Eva, Vlčany, (MEDIKISS, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-mudr-kissova-eva-vlcany-medikiss.html?page_id=89491, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Gynekologická ambulancia, Šaľa, (VISSEGYN, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/gynekologicka-ambulancia-sala-vissegyn.html?page_id=89340, Gynekológia a pôrodníctvo,Nitriansky,Šaľa
"Ambulancia klinickej psychológie, Šaľa, (Via Vitae s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-klinickej-psychologie-sala-via-vitae.html?page_id=89333," Klinická psychológia, Psychoterapia",Nitriansky,Šaľa
"Dermatovenerologická ambulancia, Šaľa, (VERADERM s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/dermatovenerologicka-ambulancia-sala-veraderm.html?page_id=89328, Dermatovenerológia,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (VAS - VIVA, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-vas-viva.html?page_id=89324, Všeobecné lekárstvo,Nitriansky,Šaľa
"Chirurgická ambulancia, MUDr. Marián Vagovič, Šaľa, (VAGMAR s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/chirurgicka-ambulancia-mudr.-marian-vagovic-sala-vagmar.html?page_id=89321, Chirurgia,Nitriansky,Šaľa
"Ambulancia pediatrickej urológie, Šaľa, (Urologická ambulancia MUDr. Ivan Križan, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-pediatrickej-urologie-sala-urologicka-ambulancia-mudr.-ivan-krizan.html?page_id=89312, Pediatrická urológia,Nitriansky,Šaľa
