title,doctor_url,specialization,kraj,okres
"SVaLZ, fyzioterapia vybraných ochorení pohybového systému, Trnava, (Tenis Centrum Management, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-fyzioterapia-vybranych-ochoreni-pohyboveho-systemu-trnava-tenis-centrum-management.html?page_id=131685,!,Trnavský,Trnava
"Ambulancia Hasičského záchranného zboru, Ulica Vajanského, Trnava, (Ministerstvo vnútra Slovenskej republiky)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-hasicskeho-zachranneho-zboru-ulica-vajanskeho-trnava-ministerstvo-vnutra-slovenskej-republiky.html?page_id=131658, Urgentná medicína,Trnavský,Trnava
"Otorinolaryngologická ambulancia, Trnava, (ORL komplet s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/otorinolaryngologicka-ambulancia-trnava-orl-komplet-s.-r.-o..html?page_id=131597, Otorinolaryngológia,Trnavský,Trnava
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Trnava, (PROFYTT s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-trnava-profytt.html?page_id=131542," Fyziatria, balneológia a liečebná rehabilitácia",Trnavský,Trnava
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Trnava, (PROFYTT s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-trnava-profytt.html?page_id=131543," Fyziatria, balneológia a liečebná rehabilitácia",Trnavský,Trnava
"Ambulancia zubného lekárstva, Trnava, (TTDENT s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-ttdent.html?page_id=131540," Zubné lekárstvo, Dentoalveolárna chirurgia",Trnavský,Trnava
"SVaLZ, hematológia a transfuziológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-hematologia-a-transfuziologia-trnava-fakultna-nemocnica-trnava.html?page_id=131470, Hematológia a transfuziológia,Trnavský,Trnava
"Mamografia a sonografia prsníkov, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/mamografia-a-sonografia-prsnikov-trnava-fakultna-nemocnica-trnava.html?page_id=131471," Rádiológia, Mamografia",Trnavský,Trnava
"Sonografia/ultrazvuk FN Trnava, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/sonografia-ultrazvuk-fn-trnava-trnava-fakultna-nemocnica-trnava.html?page_id=131472," Rádiológia, Sonografia",Trnavský,Trnava
"SVaLZ, centrálna sterilizácia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-centralna-sterilizacia-trnava-fakultna-nemocnica-trnava.html?page_id=131473, Centrálna sterilizácia,Trnavský,Trnava
"Reumatologická a osteologická ambulancia, MUDR. Pavol DOBROVODSKÝ, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/reumatologicka-a-osteologicka-ambulancia-mudr.-pavol-dobrovodsky-trnava-fakultna-nemocnica-trnava.html?page_id=131448, Reumatológia,Trnavský,Trnava
"Stacionár, pediatrická neurológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/stacionar-pediatricka-neurologia-trnava-fakultna-nemocnica-trnava.html?page_id=131449, Pediatrická neurológia,Trnavský,Trnava
"Stacionár, psychiatria, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/stacionar-psychiatria-trnava-fakultna-nemocnica-trnava.html?page_id=131450, Psychiatria,Trnavský,Trnava
"Stacionár, neurológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/stacionar-neurologia-trnava-fakultna-nemocnica-trnava.html?page_id=131451, Neurológia,Trnavský,Trnava
"Stacionár, pediatrická pneumológia a ftizeológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/stacionar-pediatricka-pneumologia-a-ftizeologia-trnava-fakultna-nemocnica-trnava.html?page_id=131452, Pediatrická pneumológia a ftizeológia,Trnavský,Trnava
"Stacionár, fyziatria, balneológia a liečebná rehabilitácia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/stacionar-fyziatria-balneologia-a-liecebna-rehabilitacia-trnava-fakultna-nemocnica-trnava.html?page_id=131453," Fyziatria, balneológia a liečebná rehabilitácia",Trnavský,Trnava
"Urologická ambulancia, MUDr. Vladimír Drozda (pondelok), Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/urologicka-ambulancia-mudr.-vladimir-drozda-pondelok-trnava-fakultna-nemocnica-trnava.html?page_id=131454, Urológia,Trnavský,Trnava
