title,doctor_url,specialization,kraj,okres
"SVaLZ, diagnostická a intervenčná kolonoskopia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-diagnosticka-a-intervencna-kolonoskopia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=120992, Diagnostická a intervenčná kolonoskopia,Prešovský,Bardejov
"SVaLZ, rádiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-4.html?page_id=120989," Rádiológia, Počítačová tomografia - CT",Prešovský,Bardejov
"SVaLZ, funkčná diagnostika, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-funkcna-diagnostika-bardejov-nsp-sv.-jakuba-n.o.-bardejov-1.html?page_id=120926, Funkčná diagnostika,Prešovský,Bardejov
"SVaLZ, mikrobiológia a biológia životného prostredia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-mikrobiologia-a-biologia-zivotneho-prostredia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=120927, Mikrobiológia a biológia životného prostredia,Prešovský,Bardejov
"Pediatrická ambulancia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/pediatricka-ambulancia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-1.html?page_id=120925, Pediatria,Prešovský,Bardejov
"Neurologická ambulancia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/neurologicka-ambulancia-bardejov-nsp-sv.-jakuba-n.o.-bardejov-5.html?page_id=120924, Neurológia,Prešovský,Bardejov
"Ambulancia vnútorného lekárstva, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/ambulancia-vnutorneho-lekarstva-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=120923, Vnútorné lekárstvo,Prešovský,Bardejov
"Algeziologická ambulancia, Bardejov, (R - Clinic s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/algeziologicka-ambulancia-bardejov-r-clinic.html?page_id=105254, Algeziológia,Prešovský,Bardejov
"Dermatovenerologická ambulancia, Bardejov, (R - Clinic s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/dermatovenerologicka-ambulancia-bardejov-r-clinic.html?page_id=105255, Dermatovenerológia,Prešovský,Bardejov
"SVaLZ, rádiológia, Bardejov, (R - Clinic s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-r-clinic.html?page_id=105256, Rádiológia,Prešovský,Bardejov
"SVaLZ, klinická biochémia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-klinicka-biochemia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104937, Klinická biochémia,Prešovský,Bardejov
"SVaLZ, rádiológia, Bardejov, (NsP Sv. Jakuba, n.o., Bardejov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/svalz-radiologia-bardejov-nsp-sv.-jakuba-n.o.-bardejov.html?page_id=104938, Rádiológia,Prešovský,Bardejov
