title,doctor_url,specialization,kraj,okres
"Všeobecná ambulancia pre dospelých, Kremnica, (VADEMECUM s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-kremnica-vademecum.html?page_id=96516, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Kremnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-kremnica-svet-zdravia-a.s..html?page_id=96436," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Žiar nad Hronom
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96432," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Žiar nad Hronom
"SVaLZ, hematológia a transfuziológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-hematologia-a-transfuziologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96433, Hematológia a transfuziológia,Banskobystricky,Žiar nad Hronom
"SVaLZ, rádiológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-radiologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96435, Rádiológia,Banskobystricky,Žiar nad Hronom
"SVaLZ, funkčná diagnostika, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-funkcna-diagnostika-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96431, Funkčná diagnostika,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, urológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-urologia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96421, Urológia,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, plastická chirurgia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-plasticka-chirurgia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96422, Plastická chirurgia,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96417, Gynekológia a pôrodníctvo,Banskobystricky,Žiar nad Hronom
"Jednodňová zdravotná starostlivosť, chirurgia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/jednodnova-zdravotna-starostlivost-chirurgia-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96418, Chirurgia,Banskobystricky,Žiar nad Hronom
