title,doctor_url,specialization,kraj,okres
"Neurologická ambulancia, MUDr. Marek Guľaš, Lipany, (Ľubovnianska nemocnica, n. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/neurologicka-ambulancia-mudr.-marek-gulas-lipany-lubovnianska-nemocnica-n.-o..html?page_id=124852, Neurológia,Prešovský,Sabinov
"Ambulancia vnútorného lekárstva, MUDr. Juliána Sudimáková, Lipany, (Ľubovnianska nemocnica, n. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-vnutorneho-lekarstva-mudr.-juliana-sudimakova-lipany-lubovnianska-nemocnica-n.-o..html?page_id=124794, Vnútorné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Pečovská Nová Ves, (PEDIATRIC s. r. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-pecovska-nova-ves-pediatric-s.-r.-o..html?page_id=123940, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
"Ortopedická ambulancia, Šarišské Dravce, (R - PCP, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ortopedicka-ambulancia-sarisske-dravce-r-pcp.html?page_id=123511, Ortopédia,Prešovský,Sabinov
"ADOS, Hviezdoslavova, Lipany, (Arcidiecézna charita Košice)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ados-hviezdoslavova-lipany-arcidiecezna-charita-kosice.html?page_id=123060, Domáca ošetrovateľská starostlivosť,Prešovský,Sabinov
"Dermatovenerologická ambulancia, Lipany, (COSMEDERM Q. s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/dermatovenerologicka-ambulancia-lipany-cosmederm-q..html?page_id=121504, Dermatovenerológia,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Lipany, (MUDr. Terézia Chlebovcová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-lipany-mudr.-terezia-chlebovcova.html?page_id=105462, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
"Stacionár, vnútorné lekárstvo, Jarovnice, (MUDr. Magdaléna Kohiová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/stacionar-vnutorne-lekarstvo-jarovnice-mudr.-magdalena-kohiova.html?page_id=104968, Vnútorné lekárstvo,Prešovský,Sabinov
"Ambulancia vnútorného lekárstva, Sabinov, (MEDI-DIA s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-vnutorneho-lekarstva-sabinov-medi-dia.html?page_id=104902, Vnútorné lekárstvo,Prešovský,Sabinov
"Oftalmologická ambulancia, Sabinov, (VIDEMUS, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/oftalmologicka-ambulancia-sabinov-videmus.html?page_id=100963, Oftalmológia,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Sabinov, (MEDSEN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-sabinov-medsen.html?page_id=100950, Všeobecné lekárstvo,Prešovský,Sabinov
"Geriatrická ambulancia, Sabinov, (MEDSEN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/geriatricka-ambulancia-sabinov-medsen.html?page_id=100949, Geriatria,Prešovský,Sabinov
"Ambulancia klinickej onkológie, Sabinov, (MUDr. Wali Kohi)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-klinickej-onkologie-sabinov-mudr.-wali-kohi.html?page_id=100899, Klinická onkológia,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Torysa, (Zdravotné služby JMV, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-torysa-zdravotne-sluzby-jmv.html?page_id=100511, Všeobecné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Lipany, (Zdravotné služby DLK, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-lipany-zdravotne-sluzby-dlk.html?page_id=100509, Všeobecné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, MUDr. Daniel Lukáč, Lipany, (Zdravotné služby DLK, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-mudr.-daniel-lukac-lipany-zdravotne-sluzby-dlk.html?page_id=100508, Všeobecné lekárstvo,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Šarišské Michaľany, (VUDENT s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-sarisske-michalany-vudent.html?page_id=100432, Zubné lekárstvo,Prešovský,Sabinov
"Pneumologicko-ftizeologická ambulancia, Sabinov, (TAPCH, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/pneumologicko-ftizeologicka-ambulancia-sabinov-tapch.html?page_id=100238, Pneumológia a ftizeológia,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Lúčka, (SOLDENT, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-lucka-soldent.html?page_id=100197, Zubné lekárstvo,Prešovský,Sabinov
