title,doctor_url,specialization,kraj,okres
"Dispečing dopravnej zdravotnej služby, Komárno, (MEDCom s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/dispecing-dopravnej-zdravotnej-sluzby-komarno-medcom.html?page_id=132576,,Nitriansky,Komárno
"Ambulancia rýchlej lekárskej pomoci, Komárno 1, (ZaMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-rychlej-lekarskej-pomoci-komarno-1-zamed.html?page_id=132563, Rýchla lekárska pomoc,Nitriansky,Komárno
"Všeobecná ambulancia pre dospelých, Komárno, (Medjob s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/vseobecna-ambulancia-pre-dospelych-komarno-medjob.html?page_id=130983, Všeobecné lekárstvo,Nitriansky,Komárno
"SVaLZ, klinická mikrobiológia, Komárno, (Sv. Valéria, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-klinicka-mikrobiologia-komarno-sv.-valeria.html?page_id=130792, Klinická mikrobiológia,Nitriansky,Komárno
"Endokrinologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/endokrinologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=130653, Endokrinológia,Nitriansky,Komárno
"SVaLZ, rádiológia, Komárno, (PRO LIFE s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-radiologia-komarno-pro-life.html?page_id=130082, Rádiológia,Nitriansky,Komárno
"Jednodňová zdravotná starostlivosť, otorinolaryngológia, Kolárovo, (MEDCHIR, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/jednodnova-zdravotna-starostlivost-otorinolaryngologia-kolarovo-medchir.html?page_id=130065, Otorinolaryngológia,Nitriansky,Komárno
"Ambulancia zubného lekárstva, Komárno, (DentaLife s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-zubneho-lekarstva-komarno-dentalife.html?page_id=130062, Zubné lekárstvo,Nitriansky,Komárno
"Všeobecná ambulancia pre dospelých, Nesvady, (TOMICI s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/vseobecna-ambulancia-pre-dospelych-nesvady-tomici.html?page_id=127788, Všeobecné lekárstvo,Nitriansky,Komárno
"SVaLZ, centrálna sterilizácia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-centralna-sterilizacia-komarno-nemocnica-agel-komarno.html?page_id=126794, Centrálna sterilizácia,Nitriansky,Komárno
"SVaLZ, radiačná onkológia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-radiacna-onkologia-komarno-nemocnica-agel-komarno.html?page_id=126793, Radiačná onkológia,Nitriansky,Komárno
"SVaLZ, patologická anatómia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-patologicka-anatomia-komarno-nemocnica-agel-komarno.html?page_id=126792, Patologická anatómia,Nitriansky,Komárno
