title,doctor_url,specialization,kraj,okres
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, MUDr. Marcel Lupták, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-mudr.-marcel-luptak-kosice-dargov.hrdinov-xenon-sk.html?page_id=82112, Gynekológia a pôrodníctvo,Košický,Košice 3
"Ambulancia úrazovej chirurgie, MUDr. Miloslav Klíma, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-urazovej-chirurgie-mudr.-miloslav-klima-kosice-dargov.hrdinov-xenon-sk.html?page_id=82109, úrazová chirurgia,Košický,Košice 3
"Jednodňová zdravotná starostlivosť, úrazová chirurgia, MUDr. Miloslav Klíma, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/jednodnova-zdravotna-starostlivost-urazova-chirurgia-mudr.-miloslav-klima-kosice-dargov.hrdinov-xenon-sk.html?page_id=82108, úrazová chirurgia,Košický,Košice 3
"Urologická ambulancia, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/urologicka-ambulancia-kosice-dargov.hrdinov-xenon-sk.html?page_id=82107, Urológia,Košický,Košice 3
"Jednodňová zdravotná starostlivosť, urológia, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/jednodnova-zdravotna-starostlivost-urologia-kosice-dargov.hrdinov-xenon-sk.html?page_id=82106, Urológia,Košický,Košice 3
"Všeobecná ambulancia pre dospelých, MUDr.Helga Závodníková, Košice-Dargov.hrdinov, (Medix DH, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-mudr.helga-zavodnikova-kosice-dargov.hrdinov-medix-dh.html?page_id=82094, Všeobecné lekárstvo,Košický,Košice 3
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Košice-Dargov.hrdinov, (SV + SC s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-kosice-dargov.hrdinov-sv-sc.html?page_id=82029," Fyziatria, balneológia a liečebná rehabilitácia",Košický,Košice 3
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Cecília Segiňáková, Košice-Dargov.hrdinov, (SV + SC s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-mudr.-cecilia-seginakova-kosice-dargov.hrdinov-sv-sc.html?page_id=82028," Fyziatria, balneológia a liečebná rehabilitácia",Košický,Košice 3
"Všeobecná ambulancia pre dospelých, Košice-Dargov.hrdinov, (SALUMED, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-kosice-dargov.hrdinov-salumed.html?page_id=81989, Všeobecné lekárstvo,Košický,Košice 3
"Všeobecná ambulancia pre deti a dorast, MUDr. Marta Rubovičová, Košice-Dargov.hrdinov, (RUBOPED s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-marta-rubovicova-kosice-dargov.hrdinov-ruboped-s.-r.-o..html?page_id=81982, Všeobecná starostlivosť o deti a dorast,Košický,Košice 3
