title,doctor_url,specialization,kraj,okres
"Dermatovenerologická ambulancia, MUDr. Ivan Vojtáš, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/dermatovenerologicka-ambulancia-mudr.-ivan-vojtas-banska-stiavnica-svet-zdravia-a.s..html?page_id=96384, Dermatovenerológia,Banskobystricky,Banska Štiavnica
"Chirurgická ambulancia, MUDr. Martin Máčaj, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/chirurgicka-ambulancia-mudr.-martin-macaj-banska-stiavnica-svet-zdravia-a.s..html?page_id=96383, Chirurgia,Banskobystricky,Banska Štiavnica
"Ambulancia vnútorného lekárstva, MUDr. Dušan Gregor, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-vnutorneho-lekarstva-mudr.-dusan-gregor-banska-stiavnica-svet-zdravia-a.s..html?page_id=96377, Vnútorné lekárstvo,Banskobystricky,Banska Štiavnica
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Mikuláš Nagy, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-mudr.-mikulas-nagy-banska-stiavnica-svet-zdravia-a.s..html?page_id=96363," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Banska Štiavnica
"Ambulancia klinickej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-klinickej-psychologie-banska-stiavnica-phdr.-anna-stetinova-csc..html?page_id=95999," Klinická psychológia, Psychoterapia",Banskobystricky,Banska Štiavnica
"Neurologická ambulancia, Banská Štiavnica, (NEURO - PET, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/neurologicka-ambulancia-banska-stiavnica-neuro-pet.html?page_id=95722, Neurológia,Banskobystricky,Banska Štiavnica
"Gastroenterologická ambulancia, Banská Štiavnica, (MUDr. Renáta Koreňová, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/gastroenterologicka-ambulancia-banska-stiavnica-mudr.-renata-korenova.html?page_id=95340, Gastroenterológia,Banskobystricky,Banska Štiavnica
"Ambulancia zubného lekárstva, Banská Štiavnica, (MUDr. Dušan Hric)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-zubneho-lekarstva-banska-stiavnica-mudr.-dusan-hric.html?page_id=94687, Zubné lekárstvo,Banskobystricky,Banska Štiavnica
"Urologická ambulancia, Banská Štiavnica, (MUDr. CVEJKUŠ - MUDr. CVEJKUŠOVÁ, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/urologicka-ambulancia-banska-stiavnica-mudr.-cvejkus-mudr.-cvejkusova.html?page_id=94630, Urológia,Banskobystricky,Banska Štiavnica
"Dermatovenerologická ambulancia, Banská Štiavnica, (MED-DERM, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/dermatovenerologicka-ambulancia-banska-stiavnica-med-derm.html?page_id=94271, Dermatovenerológia,Banskobystricky,Banska Štiavnica
"Ambulancia zubného lekárstva, Banská Štiavnica, (MDDr. Lucia Kminiaková)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-zubneho-lekarstva-banska-stiavnica-mddr.-lucia-kminiakova.html?page_id=94261, Zubné lekárstvo,Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých MUDr. Gubricová, Banská Štiavnica, (H & MG s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-mudr.-gubricova-banska-stiavnica-h-mg.html?page_id=93957, Všeobecné lekárstvo,Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (H & MG s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-banska-stiavnica-h-mg.html?page_id=93956, Všeobecné lekárstvo,Banskobystricky,Banska Štiavnica
"Ambulancia dentálnej hygieny, Banská Štiavnica, (Eva Schromová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-dentalnej-hygieny-banska-stiavnica-eva-schromova.html?page_id=93735, Dentálna hygiena,Banskobystricky,Banska Štiavnica
"Dermatovenerologická ambulancia, Banská Štiavnica, (DERMA-OFTAL s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/dermatovenerologicka-ambulancia-banska-stiavnica-derma-oftal.html?page_id=93525, Dermatovenerológia,Banskobystricky,Banska Štiavnica
"Oftalmologická ambulancia, Banská Štiavnica, (DERMA-OFTAL s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/oftalmologicka-ambulancia-banska-stiavnica-derma-oftal.html?page_id=93526, Oftalmológia,Banskobystricky,Banska Štiavnica
"ADOS, Banská Belá, (Darina Lalíková)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ados-banska-bela-darina-lalikova.html?page_id=93498, Domáca ošetrovateľská starostlivosť,Banskobystricky,Banska Štiavnica
"Ambulancia čeľustnej ortopédie, Banská Štiavnica, (BETHYS, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-celustnej-ortopedie-banska-stiavnica-bethys.html?page_id=93396, čeľustná ortopédia,Banskobystricky,Banska Štiavnica
"Ambulancia zubného lekárstva, Banská Štiavnica, (BETHYS, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-zubneho-lekarstva-banska-stiavnica-bethys.html?page_id=93395," Zubné lekárstvo, Dentoalveolárna chirurgia",Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (AVLPD s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-banska-stiavnica-avlpd-1.html?page_id=93350, Všeobecné lekárstvo,Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (AVLPD s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-banska-stiavnica-avlpd.html?page_id=93351, Všeobecné lekárstvo,Banskobystricky,Banska Štiavnica
"Psychiatrická ambulancia, Banská Štiavnica, (AUXILIA s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/psychiatricka-ambulancia-banska-stiavnica-auxilia.html?page_id=93337, Psychiatria,Banskobystricky,Banska Štiavnica
"SVaLZ, klinická biochémia, Banská Štiavnica, (Unilabs Slovensko, s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/svalz-klinicka-biochemia-banska-stiavnica-unilabs-slovensko-s.-r.-o..html?page_id=93275, Klinická biochémia,Banskobystricky,Banska Štiavnica
"Ambulancia klinickej imunológie a alergológie, Banská Štiavnica, (ALERGO, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-klinickej-imunologie-a-alergologie-banska-stiavnica-alergo.html?page_id=93258, Klinická imunológia a alergológia,Banskobystricky,Banska Štiavnica
"Gynekologická ambulancia, MUDr. Marian Špila, Banská Štiavnica, (ALEX 1. s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/gynekologicka-ambulancia-mudr.-marian-spila-banska-stiavnica-alex-1..html?page_id=93262," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (ADAMOVICOVÁ, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-banska-stiavnica-adamovicova.html?page_id=93192," Všeobecné lekárstvo, Dorastové lekárstvo",Banskobystricky,Banska Štiavnica
